,player_name,class_name,matches_played,innings_bowled_in,balls_bowled,runs_conceded,wickets_taken,best_innings_bowling,best_match_bowling,bowling_average,economy_rate,bowling_strike_rate,four_wkts_in_an_inns,five_wkts_in_an_inns,ten_wkts_in_a_match
2716,308418,First-class,7,13,808,456,12,3/93,4/125,38.00,3.38,67.3,0,0,0
2717,308418,List A,39,37,1466,1214,50,4/46,4/46,24.28,4.96,29.3,1,0,0
2718,308418,T20s,47,45,796,1003,42,4/23,4/23,23.88,7.56,18.9,2,0,0
2719,238612,ODIs,69,67,2808,2585,70,4/61,4/61,36.92,5.52,40.1,1,0,0
2720,238612,T20Is,24,21,337,468,16,5/20,5/20,29.25,8.33,21.0,0,1,0
2721,238612,First-class,22,41,3363,2026,69,5/43,7/113,29.36,3.61,48.7,0,2,0
2722,238612,List A,110,107,4473,3920,112,4/54,4/54,35.00,5.25,39.9,2,0,0
2723,238612,T20s,71,67,1196,1631,63,5/20,5/20,25.88,8.18,18.9,0,1,0
2724,24705,ODIs,136,129,5649,4335,145,4/25,4/25,29.89,4.60,38.9,5,0,0
2725,24705,T20Is,11,10,216,170,11,3/17,3/17,15.45,4.72,19.6,0,0,0
2726,24705,First-class,41,,4475,2208,87,5/21,,25.37,2.96,51.4,,3,0
2727,24705,List A,203,,8092,6108,216,5/27,5/27,28.27,4.52,37.4,6,1,0
2728,24705,T20s,18,12,246,195,12,3/17,3/17,16.25,4.75,20.5,0,0,0
2729,440162,ODIs,2,2,96,79,5,3/41,3/41,15.80,4.93,19.2,0,0,0
2730,440162,T20Is,4,4,54,78,3,2/6,2/6,26.00,8.66,18.0,0,0,0
2731,440162,First-class,1,2,234,121,6,3/58,6/121,20.16,3.10,39.0,0,0,0
2732,440162,List A,26,26,990,846,31,4/36,4/36,27.29,5.12,31.9,1,0,0
2733,440162,T20s,25,24,349,472,17,4/6,4/6,27.76,8.11,20.5,1,0,0
2734,24762,ODIs,79,79,3102,2350,78,5/51,5/51,30.12,4.54,39.7,1,1,0
2735,24762,T20Is,8,8,156,177,5,2/18,2/18,35.40,6.80,31.2,0,0,0
2736,24762,First-class,36,,4806,2474,79,5/13,,31.31,3.08,60.8,,4,0
2737,24762,List A,121,,4669,3604,119,5/30,5/30,30.28,4.63,39.2,2,2,0
2738,24762,T20s,8,8,156,177,5,2/18,2/18,35.40,6.80,31.2,0,0,0
2739,24711,ODIs,29,28,995,981,26,3/29,3/29,37.73,5.91,38.2,0,0,0
2740,24711,T20Is,5,5,78,128,4,2/17,2/17,32.00,9.84,19.5,0,0,0
2741,24711,First-class,23,,2489,1484,35,6/21,,42.40,3.57,71.1,,2,0
2742,24711,List A,61,,1989,1795,54,6/14,6/14,33.24,5.41,36.8,2,1,0
2743,24711,T20s,8,8,138,215,6,2/17,2/17,35.83,9.34,23.0,0,0,0
2744,293031,ODIs,26,25,954,927,22,4/33,4/33,42.13,5.83,43.3,1,0,0
2745,293031,T20Is,13,13,215,232,10,3/16,3/16,23.20,6.47,21.5,0,0,0
2746,293031,First-class,13,24,1690,812,29,4/44,8/143,28.00,2.88,58.2,3,0,0
2747,293031,List A,48,47,1973,1785,46,4/33,4/33,38.80,5.42,42.8,2,0,0
2748,293031,T20s,47,47,834,1062,39,3/14,3/14,27.23,7.64,21.3,0,0,0
2749,24750,ODIs,80,-,-,-,-,-,-,-,-,-,-,-,-
2750,24750,T20Is,22,-,-,-,-,-,-,-,-,-,-,-,-
2751,24750,First-class,38,-,-,-,-,-,-,-,-,-,-,-,-
2752,24750,List A,114,-,-,-,-,-,-,-,-,-,-,-,-
2753,24750,T20s,55,-,-,-,-,-,-,-,-,-,-,-,-
2754,267455,ODIs,39,7,168,135,2,1/14,1/14,67.50,4.82,84.0,0,0,0
2755,267455,T20Is,25,4,36,56,2,1/13,1/13,28.00,9.33,18.0,0,0,0
2756,267455,First-class,12,5,78,54,0,-,-,-,4.15,-,0,0,0
2757,267455,List A,81,28,830,642,15,5/16,5/16,42.80,4.64,55.3,0,1,0
2758,267455,T20s,78,31,399,486,29,4/30,4/30,16.75,7.30,13.7,1,0,0
2759,475816,ODIs,1,1,60,28,0,-,-,-,2.80,-,0,0,0
2760,475816,List A,12,11,438,341,8,3/19,3/19,42.62,4.67,54.7,0,0,0
2761,475816,T20s,9,9,124,167,6,5/13,5/13,27.83,8.08,20.6,0,1,0
2762,24728,ODIs,135,99,4016,3215,94,4/41,4/41,34.20,4.80,42.7,2,0,0
2763,24728,T20Is,15,10,170,168,12,4/2,4/2,14.00,5.92,14.1,1,0,0
2764,24728,First-class,62,,5991,3161,85,6/80,,37.18,3.16,70.4,,1,0
2765,24728,List A,213,,6647,5153,168,4/18,4/18,30.67,4.65,39.5,6,0,0
2766,24728,T20s,34,27,482,583,21,4/2,4/2,27.76,7.25,22.9,1,0,0
2767,254114,ODIs,63,60,2951,2048,68,4/25,4/25,30.11,4.16,43.3,2,0,0
2768,254114,T20Is,25,24,464,461,18,2/10,2/10,25.61,5.96,25.7,0,0,0
2769,254114,First-class,25,45,4681,2325,105,6/22,12/73,22.14,2.98,44.5,3,8,2
2770,254114,List A,88,83,3962,2739,89,4/25,4/25,30.77,4.14,44.5,2,0,0
2771,254114,T20s,55,54,1024,1061,55,4/21,4/21,19.29,6.21,18.6,2,0,0
2772,352894,ODIs,20,1,18,14,0,-,-,-,4.66,-,0,0,0
2773,352894,First-class,9,3,102,68,2,1/18,2/65,34.00,4.00,51.0,0,0,0
2774,352894,List A,22,1,18,14,0,-,-,-,4.66,-,0,0,0
2775,315051,ODIs,4,1,42,28,2,2/28,2/28,14.00,4.00,21.0,0,0,0
2776,315051,First-class,2,2,204,100,3,2/29,3/100,33.33,2.94,68.0,0,0,0
2777,315051,List A,5,2,84,64,2,2/28,2/28,32.00,4.57,42.0,0,0,0
2778,315051,T20s,6,5,42,69,2,2/24,2/24,34.50,9.85,21.0,0,0,0
2779,1063728,ODIs,1,1,6,18,0,-,-,-,18.00,-,0,0,0
2780,1063728,First-class,1,1,108,90,1,1/90,1/90,90.00,5.00,108.0,0,0,0
2781,1063728,List A,2,2,54,46,1,1/28,1/28,46.00,5.11,54.0,0,0,0
2782,401540,ODIs,19,19,728,680,16,2/26,2/26,42.50,5.60,45.5,0,0,0
2783,401540,T20Is,23,23,464,530,28,3/10,3/10,18.92,6.85,16.5,0,0,0
2784,401540,First-class,5,9,648,388,6,2/20,3/50,64.66,3.59,108.0,0,0,0
2785,401540,List A,42,42,1668,1457,39,3/14,3/14,37.35,5.24,42.7,0,0,0
2786,401540,T20s,43,42,763,909,43,5/25,5/25,21.13,7.14,17.7,0,1,0
2787,800395,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,-
2788,800395,T20s,2,1,6,14,0,-,-,-,14.00,-,0,0,0
2789,717099,ODIs,4,-,-,-,-,-,-,-,-,-,-,-,-
2790,717099,List A,4,-,-,-,-,-,-,-,-,-,-,-,-
2791,717099,T20s,1,-,-,-,-,-,-,-,-,-,-,-,-
2792,452472,ODIs,18,7,337,167,14,3/22,3/22,11.92,2.97,24.0,0,0,0
2793,452472,T20Is,20,13,198,264,5,3/6,3/6,52.80,8.00,39.6,0,0,0
2794,452472,First-class,5,6,164,113,7,4/34,4/46,16.14,4.13,23.4,1,0,0
2795,452472,List A,31,11,427,258,16,3/22,3/22,16.12,3.62,26.6,0,0,0
2796,452472,T20s,23,14,222,283,5,3/6,3/6,56.60,7.64,44.4,0,0,0
2797,292152,ODIs,9,-,-,-,-,-,-,-,-,-,-,-,-
2798,292152,T20Is,13,-,-,-,-,-,-,-,-,-,-,-,-
2799,292152,First-class,9,-,-,-,-,-,-,-,-,-,-,-,-
2800,292152,List A,26,-,-,-,-,-,-,-,-,-,-,-,-
2801,292152,T20s,33,-,-,-,-,-,-,-,-,-,-,-,-
2802,539304,ODIs,22,1,6,9,0,-,-,-,9.00,-,0,0,0
2803,539304,T20Is,24,-,-,-,-,-,-,-,-,-,-,-,-
2804,539304,First-class,6,2,72,63,0,-,-,-,5.25,-,0,0,0
2805,539304,List A,43,1,6,9,0,-,-,-,9.00,-,0,0,0
2806,539304,T20s,47,-,-,-,-,-,-,-,-,-,-,-,-
2807,4527,ODIs,2,-,-,-,-,-,-,-,-,-,-,-,-
2808,4527,T20Is,3,3,60,68,2,2/28,2/28,34.00,6.80,30.0,0,0,0
2809,4527,First-class,98,,24,30,0,-,-,-,7.50,-,0,0,0
2810,4527,List A,105,-,-,-,-,-,-,-,-,-,-,-,-
2811,4527,T20s,5,5,84,101,4,2/26,2/26,25.25,7.21,21.0,0,0,0
2812,919493,ODIs,11,-,-,-,-,-,-,-,-,-,-,-,-
2813,919493,T20Is,10,-,-,-,-,-,-,-,-,-,-,-,-
2814,919493,First-class,5,-,-,-,-,-,-,-,-,-,-,-,-
2815,919493,List A,17,-,-,-,-,-,-,-,-,-,-,-,-
2816,919493,T20s,10,-,-,-,-,-,-,-,-,-,-,-,-
2817,438563,ODIs,5,-,-,-,-,-,-,-,-,-,-,-,-
2818,438563,T20Is,24,4,60,77,3,1/10,1/10,25.66,7.70,20.0,0,0,0
2819,438563,First-class,19,9,330,219,1,1/60,1/105,219.00,3.98,330.0,0,0,0
2820,438563,List A,38,18,449,462,12,3/41,3/41,38.50,6.17,37.4,0,0,0
2821,438563,T20s,73,19,228,314,11,3/22,3/22,28.54,8.26,20.7,0,0,0
2822,40082,ODIs,15,15,807,594,29,4/33,4/33,20.48,4.41,27.8,1,0,0
2823,40082,T20Is,4,4,81,89,6,2/17,2/17,14.83,6.59,13.5,0,0,0
2824,40082,First-class,4,7,671,390,11,5/13,8/79,35.45,3.48,61.0,0,1,0
2825,40082,List A,29,,1466,1087,56,5/17,5/17,19.41,4.44,26.1,2,1,0
2826,40082,T20s,4,4,81,89,6,2/17,2/17,14.83,6.59,13.5,0,0,0
2827,718553,ODIs,12,12,513,458,16,4/47,4/47,28.62,5.35,32.0,2,0,0
2828,718553,T20Is,5,5,46,79,2,1/22,1/22,39.50,10.30,23.0,0,0,0
2829,718553,First-class,4,7,395,218,6,3/85,5/93,36.33,3.31,65.8,0,0,0
2830,718553,List A,20,20,783,695,20,4/47,4/47,34.75,5.32,39.1,2,0,0
2831,718553,T20s,7,7,82,103,4,2/8,2/8,25.75,7.53,20.5,0,0,0
2832,539305,ODIs,7,7,342,288,11,3/49,3/49,26.18,5.05,31.0,0,0,0
2833,539305,T20Is,18,18,368,453,24,4/16,4/16,18.87,7.38,15.3,1,0,0
2834,539305,First-class,2,4,368,130,10,5/49,6/92,13.00,2.11,36.8,1,1,0
2835,539305,List A,16,16,828,657,34,4/33,4/33,19.32,4.76,24.3,2,0,0
2836,539305,T20s,32,32,668,747,41,5/12,5/12,18.21,6.70,16.2,1,1,0
2837,208253,ODIs,6,6,290,299,8,3/51,3/51,37.37,6.18,36.2,0,0,0
2838,208253,T20Is,8,8,162,190,11,3/11,3/11,17.27,7.03,14.7,0,0,0
2839,208253,First-class,2,,133,95,3,2/29,,31.66,4.28,44.3,0,0,0
2840,208253,List A,21,21,992,893,25,3/51,3/51,35.72,5.40,39.6,0,0,0
2841,208253,T20s,32,28,514,632,24,3/11,3/11,26.33,7.37,21.4,0,0,0
2842,919495,ODIs,1,1,18,24,0,-,-,-,8.00,-,0,0,0
2843,919495,List A,1,1,18,24,0,-,-,-,8.00,-,0,0,0
2844,919527,ODIs,2,-,-,-,-,-,-,-,-,-,-,-,-
2845,919527,First-class,1,-,-,-,-,-,-,-,-,-,-,-,-
2846,919527,List A,2,-,-,-,-,-,-,-,-,-,-,-,-
2847,459752,ODIs,8,-,-,-,-,-,-,-,-,-,-,-,-
2848,459752,List A,13,-,-,-,-,-,-,-,-,-,-,-,-
2849,497512,T20Is,2,1,6,12,0,-,-,-,12.00,-,0,0,0
2850,497512,List A,1,1,18,14,0,-,-,-,4.66,-,0,0,0
2851,497512,T20s,3,2,30,30,2,2/18,2/18,15.00,6.00,15.0,0,0,0
2852,220613,ODIs,2,2,108,89,0,-,-,-,4.94,-,0,0,0
2853,220613,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,-
2854,220613,List A,5,5,246,176,2,1/24,1/24,88.00,4.29,123.0,0,0,0
2855,220613,T20s,17,15,308,350,25,4/17,4/17,14.00,6.81,12.3,2,0,0
2856,24230,ODIs,25,25,1327,932,38,4/26,4/26,24.52,4.21,34.9,4,0,0
2857,24230,T20Is,24,24,495,546,25,4/21,4/21,21.84,6.61,19.8,1,0,0
2858,24230,First-class,7,,1557,752,31,5/72,,24.25,2.89,50.2,3,1,0
2859,24230,List A,45,,2334,1659,63,4/26,4/26,26.33,4.26,37.0,6,0,0
2860,24230,T20s,37,37,778,873,41,5/12,5/12,21.29,6.73,18.9,1,1,0
2861,42106,ODIs,4,4,240,172,3,2/40,2/40,57.33,4.30,80.0,0,0,0
2862,42106,T20Is,1,1,18,29,1,1/29,1/29,29.00,9.66,18.0,0,0,0
2863,42106,List A,10,,570,405,16,4/33,4/33,25.31,4.26,35.6,2,0,0
2864,42106,T20s,2,2,42,63,1,1/29,1/29,63.00,9.00,42.0,0,0,0
2865,350629,ODIs,20,6,145,119,4,1/11,1/11,29.75,4.92,36.2,0,0,0
2866,350629,T20Is,23,4,78,69,4,3/19,3/19,17.25,5.30,19.5,0,0,0
2867,350629,First-class,6,4,180,85,1,1/42,1/42,85.00,2.83,180.0,0,0,0
2868,350629,List A,42,19,775,517,18,4/14,4/14,28.72,4.00,43.0,1,0,0
2869,350629,T20s,47,19,356,349,21,3/10,3/10,16.61,5.88,16.9,0,0,0
2870,401537,ODIs,10,3,110,79,7,4/10,4/10,11.28,4.30,15.7,1,0,0
2871,401537,T20Is,15,-,-,-,-,-,-,-,-,-,-,-,-
2872,401537,First-class,1,-,-,-,-,-,-,-,-,-,-,-,-
2873,401537,List A,19,10,370,288,18,4/10,4/10,16.00,4.67,20.5,3,0,0
2874,401537,T20s,26,5,55,68,4,4/21,4/21,17.00,7.41,13.7,1,0,0
2875,919489,ODIs,10,-,-,-,-,-,-,-,-,-,-,-,-
2876,919489,T20Is,4,-,-,-,-,-,-,-,-,-,-,-,-
2877,919489,List A,16,-,-,-,-,-,-,-,-,-,-,-,-
2878,919489,T20s,4,-,-,-,-,-,-,-,-,-,-,-,-
2879,633410,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,-
2880,633410,List A,3,-,-,-,-,-,-,-,-,-,-,-,-
2881,208252,ODIs,4,1,48,68,0,-,-,-,8.50,-,0,0,0
2882,208252,First-class,1,-,-,-,-,-,-,-,-,-,-,-,-
2883,208252,List A,5,1,48,68,0,-,-,-,8.50,-,0,0,0
2884,919549,ODIs,6,6,229,208,5,2/49,2/49,41.60,5.44,45.8,0,0,0
2885,919549,T20Is,5,5,81,116,3,2/29,2/29,38.66,8.59,27.0,0,0,0
2886,919549,First-class,2,3,120,70,3,2/22,2/54,23.33,3.50,40.0,0,0,0
2887,919549,List A,14,14,570,571,12,3/20,3/20,47.58,6.01,47.5,0,0,0
2888,919549,T20s,5,5,81,116,3,2/29,2/29,38.66,8.59,27.0,0,0,0
2889,260036,ODIs,20,19,852,601,19,3/20,3/20,31.63,4.23,44.8,0,0,0
2890,260036,T20Is,21,21,426,509,19,2/8,2/8,26.78,7.16,22.4,0,0,0
2891,260036,First-class,4,7,712,372,16,4/63,7/116,23.25,3.13,44.5,1,0,0
2892,260036,List A,40,39,1802,1202,41,5/17,5/17,29.31,4.00,43.9,0,1,0
2893,260036,T20s,36,35,732,803,31,3/12,3/12,25.90,6.58,23.6,0,0,0
2894,350632,ODIs,10,4,90,75,0,-,-,-,5.00,-,0,0,0
2895,350632,T20Is,11,1,6,10,0,-,-,-,10.00,-,0,0,0
2896,350632,First-class,2,3,24,21,0,-,-,-,5.25,-,0,0,0
2897,350632,List A,23,8,174,143,3,2/12,2/12,47.66,4.93,58.0,0,0,0
2898,350632,T20s,32,2,18,24,0,-,-,-,8.00,-,0,0,0
2899,633426,ODIs,8,-,-,-,-,-,-,-,-,-,-,-,-
2900,633426,T20Is,8,1,6,12,0,-,-,-,12.00,-,0,0,0
2901,633426,First-class,4,1,6,11,0,-,-,-,11.00,-,0,0,0
2902,633426,List A,12,1,6,6,0,-,-,-,6.00,-,0,0,0
2903,633426,T20s,9,2,30,42,1,1/30,1/30,42.00,8.40,30.0,0,0,0
2904,414251,T20Is,3,3,54,82,3,2/40,2/40,27.33,9.11,18.0,0,0,0
2905,414251,First-class,1,1,132,94,3,3/94,3/94,31.33,4.27,44.0,0,0,0
2906,414251,T20s,8,8,138,158,7,2/8,2/8,22.57,6.86,19.7,0,0,0
2907,23797,ODIs,62,-,-,-,-,-,-,-,-,-,-,-,-
2908,23797,T20Is,9,-,-,-,-,-,-,-,-,-,-,-,-
2909,23797,First-class,15,,27,28,0,-,-,-,6.22,-,0,0,0
2910,23797,List A,96,-,-,-,-,-,-,-,-,-,-,-,-
2911,23797,T20s,23,-,-,-,-,-,-,-,-,-,-,-,-
2912,355583,ODIs,32,32,1551,1348,44,3/19,3/19,30.63,5.21,35.2,0,0,0
2913,355583,T20Is,17,17,323,411,27,4/19,4/19,15.22,7.63,11.9,1,0,0
2914,355583,First-class,9,13,846,426,16,4/16,4/30,26.62,3.02,52.8,2,0,0
2915,355583,List A,49,48,2180,1865,58,3/19,3/19,32.15,5.13,37.5,0,0,0
2916,355583,T20s,37,36,718,875,43,4/19,4/19,20.34,7.31,16.6,2,0,0
2917,23874,ODIs,13,3,24,31,0,-,-,-,7.75,-,0,0,0
2918,23874,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,-
2919,23874,First-class,10,3,66,49,0,-,-,-,4.45,-,0,0,0
2920,23874,List A,20,3,24,31,0,-,-,-,7.75,-,0,0,0
2921,23874,T20s,7,1,6,3,1,1/3,1/3,3.00,3.00,6.0,0,0,0
2922,307077,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,-
2923,307077,T20Is,4,-,-,-,-,-,-,-,-,-,-,-,-
2924,307077,First-class,4,-,-,-,-,-,-,-,-,-,-,-,-
2925,307077,List A,3,-,-,-,-,-,-,-,-,-,-,-,-
2926,307077,T20s,9,-,-,-,-,-,-,-,-,-,-,-,-
2927,51739,ODIs,4,2,72,48,2,1/13,1/13,24.00,4.00,36.0,0,0,0
2928,51739,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,-
2929,51739,First-class,19,,1422,649,27,5/34,,24.03,2.73,52.6,1,1,0
2930,51739,List A,13,,186,159,4,1/13,1/13,39.75,5.12,46.5,0,0,0
2931,51739,T20s,7,2,24,31,0,-,-,-,7.75,-,0,0,0
2932,23852,ODIs,32,31,1435,1067,36,3/15,3/15,29.63,4.46,39.8,0,0,0
2933,23852,T20Is,5,5,108,91,4,2/19,2/19,22.75,5.05,27.0,0,0,0
2934,23852,First-class,51,,10014,5063,111,9/76,,45.61,3.03,90.2,,5,1
2935,23852,List A,72,,3136,2323,76,5/26,5/26,30.56,4.44,41.2,1,1,0
2936,23852,T20s,6,6,132,120,5,2/19,2/19,24.00,5.45,26.4,0,0,0
2937,372509,T20Is,2,2,24,32,2,2/18,2/18,16.00,8.00,12.0,0,0,0
2938,372509,First-class,1,2,102,69,2,2/42,2/69,34.50,4.05,51.0,0,0,0
2939,372509,T20s,5,5,90,84,5,2/16,2/16,16.80,5.60,18.0,0,0,0
2940,440977,ODIs,13,13,612,485,12,3/35,3/35,40.41,4.75,51.0,0,0,0
2941,440977,T20Is,1,1,18,30,1,1/30,1/30,30.00,10.00,18.0,0,0,0
2942,440977,First-class,2,3,234,89,1,1/6,1/50,89.00,2.28,234.0,0,0,0
2943,440977,List A,20,20,902,700,25,4/29,4/29,28.00,4.65,36.0,2,0,0
2944,440977,T20s,11,11,252,258,9,3/21,3/21,28.66,6.14,28.0,0,0,0
2945,348135,ODIs,1,1,36,31,0,-,-,-,5.16,-,0,0,0
2946,348135,First-class,1,1,138,86,2,2/86,2/86,43.00,3.73,69.0,0,0,0
2947,348135,List A,31,31,1468,975,37,4/52,4/52,26.35,3.98,39.6,1,0,0
2948,348135,T20s,4,4,90,108,5,3/18,3/18,21.60,7.20,18.0,0,0,0
2949,276370,ODIs,5,5,204,191,6,3/26,3/26,31.83,5.61,34.0,0,0,0
2950,276370,T20Is,2,2,42,62,2,2/30,2/30,31.00,8.85,21.0,0,0,0
2951,276370,First-class,5,9,809,485,23,6/43,8/77,21.08,3.59,35.1,2,1,0
2952,276370,List A,13,13,552,434,12,3/26,3/26,36.16,4.71,46.0,0,0,0
2953,276370,T20s,14,14,278,338,16,3/15,3/15,21.12,7.29,17.3,0,0,0
2954,208755,ODIs,5,2,15,25,0,-,-,-,10.00,-,0,0,0
2955,208755,T20Is,3,-,-,-,-,-,-,-,-,-,-,-,-
2956,208755,First-class,2,-,-,-,-,-,-,-,-,-,-,-,-
2957,208755,List A,7,,57,70,1,1/33,1/33,70.00,7.36,57.0,0,0,0
2958,208755,T20s,16,3,39,60,1,1/26,1/26,60.00,9.23,39.0,0,0,0
2959,307075,ODIs,19,-,-,-,-,-,-,-,-,-,-,-,-
2960,307075,T20Is,8,-,-,-,-,-,-,-,-,-,-,-,-
2961,307075,First-class,24,17,626,384,13,4/34,5/48,29.53,3.68,48.1,1,0,0
2962,307075,List A,66,18,341,349,11,4/37,4/37,31.72,6.14,31.0,1,0,0
2963,307075,T20s,41,5,108,127,8,3/20,3/20,15.87,7.05,13.5,0,0,0
2964,414397,ODIs,7,-,-,-,-,-,-,-,-,-,-,-,-
2965,414397,T20Is,3,-,-,-,-,-,-,-,-,-,-,-,-
2966,414397,First-class,6,-,-,-,-,-,-,-,-,-,-,-,-
2967,414397,List A,31,-,-,-,-,-,-,-,-,-,-,-,-
2968,414397,T20s,22,-,-,-,-,-,-,-,-,-,-,-,-
2969,418615,ODIs,24,18,445,413,7,3/27,3/27,59.00,5.56,63.5,0,0,0
2970,418615,T20Is,8,6,90,94,7,2/13,2/13,13.42,6.26,12.8,0,0,0
2971,418615,First-class,8,9,462,297,5,3/77,3/99,59.40,3.85,92.4,0,0,0
2972,418615,List A,38,29,826,700,13,3/27,3/27,53.84,5.08,63.5,0,0,0
2973,418615,T20s,30,22,308,355,17,3/22,3/22,20.88,6.91,18.1,0,0,0
2974,494847,ODIs,9,9,400,302,4,1/20,1/20,75.50,4.53,100.0,0,0,0
2975,494847,T20Is,8,8,174,180,8,3/10,3/10,22.50,6.20,21.7,0,0,0
2976,494847,First-class,2,4,286,140,4,3/81,3/112,35.00,2.93,71.5,0,0,0
2977,494847,List A,19,19,850,600,14,3/36,3/36,42.85,4.23,60.7,0,0,0
2978,494847,T20s,30,30,594,640,22,3/10,3/10,29.09,6.46,27.0,0,0,0
2979,26135,ODIs,2,2,47,47,4,4/38,4/38,11.75,6.00,11.7,1,0,0
2980,26135,First-class,4,,762,368,21,5/83,,17.52,2.89,36.2,2,1,0
2981,26135,List A,22,,1058,806,30,4/38,4/38,26.86,4.57,35.2,3,0,0
2982,26135,T20s,1,1,18,26,0,-,-,-,8.66,-,0,0,0
2983,41224,ODIs,25,24,1186,1029,36,5/68,5/68,28.58,5.20,32.9,3,1,0
2984,41224,T20Is,4,4,73,106,1,1/24,1/24,106.00,8.71,73.0,0,0,0
2985,41224,First-class,13,,1894,1196,40,7/70,,29.90,3.78,47.3,3,2,0
2986,41224,List A,52,,2361,1995,75,5/68,5/68,26.60,5.06,31.4,5,1,0
2987,41224,T20s,14,14,265,310,8,3/20,3/20,38.75,7.01,33.1,0,0,0
2988,348129,ODIs,16,2,66,63,2,2/40,2/40,31.50,5.72,33.0,0,0,0
2989,348129,T20Is,6,-,-,-,-,-,-,-,-,-,-,-,-
2990,348129,First-class,15,14,622,535,11,3/58,3/101,48.63,5.16,56.5,0,0,0
2991,348129,List A,60,29,894,704,15,3/50,3/50,46.93,4.72,59.6,0,0,0
2992,348129,T20s,22,5,60,97,5,2/30,2/30,19.40,9.70,12.0,0,0,0
2993,212175,ODIs,42,41,1692,1389,45,4/26,4/26,30.86,4.92,37.6,2,0,0
2994,212175,T20Is,11,11,210,250,10,3/36,3/36,25.00,7.14,21.0,0,0,0
2995,212175,First-class,23,,3647,1943,68,7/53,,28.57,3.19,53.6,3,2,0
2996,212175,List A,59,,2262,1833,62,4/26,4/26,29.56,4.86,36.4,3,0,0
2997,212175,T20s,26,26,462,562,18,3/36,3/36,31.22,7.29,25.6,0,0,0
2998,414248,ODIs,23,16,409,353,10,4/28,4/28,35.30,5.17,40.9,1,0,0
2999,414248,T20Is,11,5,59,83,2,2/23,2/23,41.50,8.44,29.5,0,0,0
3000,414248,First-class,8,10,348,236,7,4/41,4/73,33.71,4.06,49.7,1,0,0
3001,414248,List A,32,24,727,548,14,4/28,4/28,39.14,4.52,51.9,1,0,0
3002,414248,T20s,40,26,370,507,16,3/2,3/2,31.68,8.22,23.1,0,0,0
3003,521478,ODIs,1,1,36,50,2,2/50,2/50,25.00,8.33,18.0,0,0,0
3004,521478,First-class,1,2,162,80,3,3/76,3/80,26.66,2.96,54.0,0,0,0
3005,521478,List A,1,1,36,50,2,2/50,2/50,25.00,8.33,18.0,0,0,0
3006,500236,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,-
3007,500236,List A,1,-,-,-,-,-,-,-,-,-,-,-,-
3008,259413,ODIs,6,5,122,128,1,1/59,1/59,128.00,6.29,122.0,0,0,0
3009,259413,T20Is,5,3,54,58,2,2/16,2/16,29.00,6.44,27.0,0,0,0
3010,259413,First-class,2,4,195,104,7,4/8,6/81,14.85,3.20,27.8,1,0,0
3011,259413,List A,10,9,218,222,1,1/59,1/59,222.00,6.11,218.0,0,0,0
3012,259413,T20s,17,10,138,148,3,2/16,2/16,49.33,6.43,46.0,0,0,0
3013,361952,ODIs,33,32,1330,1095,32,3/25,3/25,34.21,4.93,41.5,0,0,0
3014,361952,T20Is,16,15,300,382,9,2/19,2/19,42.44,7.64,33.3,0,0,0
3015,361952,First-class,8,13,946,497,13,3/39,4/60,38.23,3.15,72.7,0,0,0
3016,361952,List A,53,51,2060,1655,52,6/34,6/34,31.82,4.82,39.6,1,1,0
3017,361952,T20s,51,43,784,916,28,3/16,3/16,32.71,7.01,28.0,0,0,0
3018,23887,ODIs,4,3,113,94,3,2/57,2/57,31.33,4.99,37.6,0,0,0
3019,23887,First-class,4,8,414,248,10,4/66,4/82,24.80,3.59,41.4,1,0,0
3020,23887,List A,8,7,227,195,7,3/25,3/25,27.85,5.15,32.4,0,0,0
3021,23803,ODIs,23,-,-,-,-,-,-,-,-,-,-,-,-
3022,23803,T20Is,4,-,-,-,-,-,-,-,-,-,-,-,-
3023,23803,First-class,8,-,-,-,-,-,-,-,-,-,-,-,-
3024,23803,List A,38,,6,9,0,-,-,-,9.00,-,0,0,0
3025,23803,T20s,15,-,-,-,-,-,-,-,-,-,-,-,-
3026,414249,ODIs,11,-,-,-,-,-,-,-,-,-,-,-,-
3027,414249,T20Is,7,-,-,-,-,-,-,-,-,-,-,-,-
3028,414249,First-class,2,1,6,5,0,-,-,-,5.00,-,0,0,0
3029,414249,List A,20,-,-,-,-,-,-,-,-,-,-,-,-
3030,414249,T20s,16,-,-,-,-,-,-,-,-,-,-,-,-
3031,43726,ODIs,2,2,120,94,2,1/37,1/37,47.00,4.70,60.0,0,0,0
3032,43726,T20Is,3,3,57,47,3,3/16,3/16,15.66,4.94,19.0,0,0,0
3033,43726,First-class,6,,864,407,12,5/72,,33.91,2.82,72.0,,1,0
3034,43726,List A,9,,420,275,12,3/3,3/3,22.91,3.92,35.0,0,0,0
3035,43726,T20s,8,8,171,135,5,3/16,3/16,27.00,4.73,34.2,0,0,0
3036,43751,ODIs,2,-,-,-,-,-,-,-,-,-,-,-,-
